Order_ID,Restaurant_Name,City,Delivery_Time,Distance,Cost,Rating,Order_Date,Order_Month,Order_day
8109,Tasty Bites,Bangalore,72,8.2,290,4,16/09/2024,9,16
8110,Spice Hub,Delhi,27,2.1,223,3.5,13/03/2024,3,13
8111,Urban Kitchen,Kolkata,26,1.49,530,1.1,26/11/2024,11,26
8112,Foodies,Delhi,13,14.13,317,3.4,18/02/2024,2,18
8113,Tasty Bites,Bangalore,18,4.61,976,1.6,09/08/2024,8,9
8114,Tasty Bites,Delhi,40,6.31,502,1.6,30/12/2024,12,30
8115,Spice Hub,Bangalore,14,12.13,421,1.6,08/10/2024,10,8
8116,Foodies,Delhi,25,10.65,400,2.9,01/02/2024,2,1
8117,Urban Kitchen,Delhi,51,14.56,170,1.5,28/01/2024,1,28
8118,Quickeats,Bangalore,50,2.3,313,1.5,02/11/2024,11,2
8119,Spice Hub,Delhi,39,10.9,973,2,16/06/2024,6,16
8120,Urban Kitchen,Mumbai,35,2.15,644,1,06/02/2024,2,6
8121,Quickeats,Chennai,58,1,473,2.1,21/08/2024,8,21
8122,Tasty Bites,Mumbai,40,2.68,435,3.5,27/06/2024,6,27
8123,Tasty Bites,Chennai,59,9.63,270,3.4,26/02/2024,2,26
8124,Foodies,Mumbai,24,10.47,443,4.9,20/08/2024,8,20
8125,Quickeats,Chennai,61,7.14,555,1.5,01/12/2024,12,1
8126,Tasty Bites,Delhi,47,1.64,961,4.5,12/03/2024,3,12
8127,Tasty Bites,Bangalore,47,9.88,509,2.6,13/07/2024,7,13
8128,Foodies,Bangalore,69,2.2,400,2.5,03/01/2024,1,3
8129,Urban Kitchen,Kolkata,29,2.98,595,2.4,20/07/2024,7,20
8130,Tasty Bites,Chennai,53,8.18,390,1.5,09/07/2024,7,9
8131,Spice Hub,Kolkata,72,5.77,848,2.9,25/07/2024,7,25
8132,Spice Hub,Kolkata,59,7.51,948,4.1,20/04/2024,4,20
8133,Urban Kitchen,Chennai,31,9.89,536,4.5,12/12/2024,12,12
8134,Quickeats,Bangalore,63,3.24,201,4.9,20/02/2024,2,20
8135,Foodies,Chennai,18,13.5,109,4.1,25/08/2024,8,25
8136,Spice Hub,Delhi,24,8.83,140,3.5,13/05/2024,5,13
8137,Spice Hub,Kolkata,57,1.31,469,3,07/10/2024,10,7
8138,Urban Kitchen,Kolkata,29,9.8,225,4.5,13/08/2024,8,13
8139,Quickeats,Chennai,44,7.48,884,4,26/01/2024,1,26
8140,Quickeats,Kolkata,76,10.82,482,1.6,03/08/2024,8,3
8141,Urban Kitchen,Bangalore,69,11.98,426,3.7,20/03/2024,3,20
8142,Spice Hub,Kolkata,43,14.14,549,2.7,18/10/2024,10,18
8143,Foodies,Chennai,63,14.98,622,3.4,21/01/2024,1,21
8144,Spice Hub,Bangalore,21,8.69,930,4.6,09/08/2024,8,9
8145,Quickeats,Bangalore,28,8.86,806,3.6,18/02/2024,2,18
8146,Spice Hub,Kolkata,35,1.31,631,3,05/12/2024,12,5
8147,Foodies,Chennai,32,13.11,372,4.5,29/02/2024,2,29
8148,Tasty Bites,Kolkata,42,1.4,601,1.5,27/12/2024,12,27
8149,Spice Hub,Delhi,66,9.86,846,1,29/08/2024,8,29
8150,Urban Kitchen,Delhi,39,2.38,586,2.5,19/01/2024,1,19
8151,Tasty Bites,Bangalore,32,5,326,4.5,18/03/2024,3,18
8152,Urban Kitchen,Kolkata,45,2.96,326,1.9,21/12/2024,12,21
8153,Urban Kitchen,Delhi,52,2.92,965,3.8,10/05/2024,5,10
8154,Urban Kitchen,Mumbai,75,2.04,440,2.9,01/08/2024,8,1
8155,Spice Hub,Delhi,62,5.45,371,4,07/05/2024,5,7
8156,Quickeats,Kolkata,69,6.93,890,1.7,16/04/2024,4,16
8157,Tasty Bites,Kolkata,46,7.5,494,2,29/06/2024,6,29
8158,Foodies,Delhi,70,7.16,223,2,12/07/2024,7,12
8159,Quickeats,Kolkata,62,8.33,294,3.2,13/11/2024,11,13
8160,Spice Hub,Kolkata,21,13.04,682,2.2,14/02/2024,2,14
8161,Urban Kitchen,Mumbai,44,9.85,843,4.2,26/02/2024,2,26
8162,Foodies,Bangalore,76,1.24,272,2.4,22/12/2024,12,22
8163,Tasty Bites,Kolkata,47,3.42,302,3.6,01/07/2024,7,1
8164,Quickeats,Chennai,33,5.89,132,4.8,01/10/2024,10,1
8165,Quickeats,Bangalore,49,14.29,310,3.4,12/11/2024,11,12
8166,Foodies,Bangalore,74,2.09,912,2,05/01/2024,1,5
8167,Spice Hub,Chennai,66,10.94,793,4.3,02/06/2024,6,2
8168,Tasty Bites,Delhi,54,1.46,852,1.1,19/01/2024,1,19
8169,Foodies,Mumbai,22,6.08,150,2,31/01/2024,1,31
8170,Urban Kitchen,Kolkata,15,11.78,982,2.5,26/05/2024,5,26
8171,Tasty Bites,Delhi,56,5.82,991,1.8,27/12/2024,12,27
8172,Quickeats,Chennai,53,7.02,954,3.4,02/12/2024,12,2
8173,Foodies,Mumbai,41,13.67,506,3.2,11/12/2024,12,11
8174,Quickeats,Mumbai,12,1.93,640,2.6,04/05/2024,5,4
8175,Quickeats,Mumbai,63,8.39,617,2.2,23/11/2024,11,23
8176,Quickeats,Chennai,47,6.13,232,2.7,25/12/2024,12,25
8177,Spice Hub,Delhi,13,14.49,195,2.2,25/01/2024,1,25
8178,Quickeats,Kolkata,26,12.11,523,1.9,01/06/2024,6,1
8179,Urban Kitchen,Mumbai,46,2.71,957,2.4,24/08/2024,8,24
8180,Urban Kitchen,Mumbai,45,13.98,181,3.4,01/08/2024,8,1
8181,Tasty Bites,Delhi,67,3.96,888,3.6,20/05/2024,5,20
8182,Quickeats,Mumbai,50,2.19,414,2.2,24/10/2024,10,24
8183,Quickeats,Mumbai,17,8.58,828,4.8,22/05/2024,5,22
8184,Foodies,Chennai,76,11.31,379,2,23/01/2024,1,23
8185,Spice Hub,Bangalore,39,11.02,742,3.8,10/10/2024,10,10
8186,Tasty Bites,Delhi,61,8.48,185,1.3,21/04/2024,4,21
8187,Quickeats,Delhi,34,7.9,939,3.7,25/09/2024,9,25
8188,Foodies,Delhi,61,14.57,465,2.8,05/04/2024,4,5
8189,Spice Hub,Chennai,68,12.49,924,3,26/11/2024,11,26
8190,Tasty Bites,Chennai,39,10.78,465,1.7,20/06/2024,6,20
8191,Tasty Bites,Kolkata,76,3.73,551,2.7,17/10/2024,10,17
8192,Quickeats,Chennai,13,12.48,170,4.1,29/10/2024,10,29
8193,Tasty Bites,Delhi,66,11.5,425,4.1,22/08/2024,8,22
8194,Foodies,Kolkata,72,14.89,606,2,01/11/2024,11,1
8195,Tasty Bites,Bangalore,41,2.86,425,2.4,27/03/2024,3,27
8196,Urban Kitchen,Mumbai,60,11.01,943,1,22/10/2024,10,22
8197,Foodies,Mumbai,72,14.71,290,1.4,28/11/2024,11,28
8198,Spice Hub,Kolkata,10,7.48,313,1.5,16/07/2024,7,16
8199,Spice Hub,Bangalore,28,11.27,146,2.2,08/08/2024,8,8
8200,Quickeats,Mumbai,44,14.66,829,4,24/10/2024,10,24
8201,Quickeats,Unknown,72,8.66,188,3,22/05/2024,5,22
8202,Urban Kitchen,Chennai,35,10.79,886,4.2,29/02/2024,2,29
8203,Spice Hub,Delhi,22,1.28,326,4,09/11/2024,11,9
8204,Spice Hub,Bangalore,32,8.28,496,3.3,15/10/2024,10,15
8205,Spice Hub,Mumbai,44,4.58,316,3,02/01/2024,1,2
8206,Spice Hub,Delhi,21,2.84,851,4.7,01/06/2024,6,1
8207,Tasty Bites,Kolkata,18,10.92,400,3.3,10/09/2024,9,10
8208,Foodies,Mumbai,76,1.55,515,2.9,28/02/2024,2,28
8209,Foodies,Delhi,53,13.67,952,4.5,07/09/2024,9,7
8210,Urban Kitchen,Chennai,70,8.25,993,1.3,25/01/2024,1,25
8211,Tasty Bites,Bangalore,30,10.08,269,3.6,12/05/2024,5,12
8212,Spice Hub,Kolkata,16,4.55,464,1.5,30/08/2024,8,30
8213,Spice Hub,Mumbai,20,3.55,331,4.3,02/03/2024,3,2
8214,Quickeats,Chennai,54,4.41,551,4.2,13/04/2024,4,13
8215,Quickeats,Unknown,41,4.25,427,3,18/03/2024,3,18
8216,Urban Kitchen,Bangalore,45,13.1,332,3.6,27/07/2024,7,27
8217,Spice Hub,Chennai,46,12.02,781,4.1,14/04/2024,4,14
8218,Urban Kitchen,Mumbai,50,12.94,746,2.9,31/03/2024,3,31
8219,Tasty Bites,Bangalore,58,11.29,742,4.6,12/06/2024,6,12
8220,Foodies,Kolkata,24,10.01,136,2.7,19/12/2024,12,19
8221,Spice Hub,Delhi,22,8.39,870,4.6,24/04/2024,4,24
8222,Tasty Bites,Kolkata,62,4.72,501,3.3,29/05/2024,5,29
8223,Spice Hub,Bangalore,42,10.88,551,2.7,20/08/2024,8,20
8224,Quickeats,Delhi,41,2.91,525,1,26/03/2024,3,26
8225,Urban Kitchen,Chennai,57,8.15,507,2.2,28/01/2024,1,28
8226,Quickeats,Delhi,77,3.73,874,4.5,17/02/2024,2,17
8227,Foodies,Delhi,66,8.07,964,2.7,06/07/2024,7,6
8228,Quickeats,Delhi,71,5.11,316,2.7,24/03/2024,3,24
8229,Spice Hub,Bangalore,11,1.75,269,3,03/03/2024,3,3
8230,Quickeats,Mumbai,25,8.05,709,3,02/01/2024,1,2
8231,Spice Hub,Bangalore,17,3.55,457,3,05/10/2024,10,5
8232,Foodies,Mumbai,28,3.26,285,2.5,20/02/2024,2,20
8233,Quickeats,Chennai,41,6.38,824,4.6,13/08/2024,8,13
8234,Urban Kitchen,Chennai,76,6.07,969,3.3,20/03/2024,3,20
8235,Urban Kitchen,Chennai,41,13.14,923,4.3,02/09/2024,9,2
8236,Urban Kitchen,Chennai,34,8.9,843,3.7,24/07/2024,7,24
8237,Quickeats,Chennai,62,12.96,778,1.9,25/04/2024,4,25
8238,Quickeats,Kolkata,34,3.06,917,4.5,13/09/2024,9,13
8239,Quickeats,Bangalore,42,6,260,1.3,15/01/2024,1,15
8240,Spice Hub,Mumbai,40,8.77,383,2.8,04/08/2024,8,4
8241,Foodies,Chennai,45,3.14,283,2,12/02/2024,2,12
8242,Urban Kitchen,Kolkata,58,2.79,636,3.2,12/04/2024,4,12
8243,Spice Hub,Kolkata,53,10.26,241,2.2,20/10/2024,10,20
8244,Urban Kitchen,Kolkata,57,10.15,794,3.9,03/03/2024,3,3
8245,Spice Hub,Bangalore,39,4.28,695,4.7,18/08/2024,8,18
8246,Quickeats,Chennai,22,4.18,330,3.8,25/08/2024,8,25
8247,Urban Kitchen,Kolkata,52,11.44,567,2.4,02/11/2024,11,2
8248,Quickeats,Kolkata,25,2.64,487,3.4,06/09/2024,9,6
8249,Urban Kitchen,Chennai,35,13.93,834,4.6,18/03/2024,3,18
8250,Tasty Bites,Bangalore,56,14.21,257,2.1,23/03/2024,3,23
8251,Spice Hub,Kolkata,46,13.19,417,1.5,02/06/2024,6,2
8252,Tasty Bites,Mumbai,12,3.95,284,1.5,17/08/2024,8,17
8253,Spice Hub,Delhi,35,1.24,520,3,06/04/2024,4,6
8254,Foodies,Delhi,24,14.11,282,3.9,22/06/2024,6,22
8255,Urban Kitchen,Delhi,75,5.82,696,3.6,19/05/2024,5,19
8256,Foodies,Bangalore,37,5.35,676,2.8,02/04/2024,4,2
8257,Foodies,Kolkata,47,4.66,151,3.9,19/05/2024,5,19
8258,Spice Hub,Delhi,53,4.42,102,3.5,29/01/2024,1,29
8259,Tasty Bites,Delhi,62,11.28,176,3.5,26/12/2024,12,26
8260,Quickeats,Chennai,13,13.71,746,1.8,01/03/2024,3,1
8261,Spice Hub,Kolkata,53,12,937,2.3,10/02/2024,2,10
8262,Quickeats,Kolkata,55,10.44,681,2.4,27/05/2024,5,27
8263,Foodies,Chennai,35,5.03,773,4.2,28/10/2024,10,28
8264,Quickeats,Kolkata,22,8.66,707,4.1,03/09/2024,9,3
8265,Tasty Bites,Mumbai,78,4.32,115,2,06/06/2024,6,6
8266,Spice Hub,Bangalore,53,2.56,329,1.2,21/10/2024,10,21
8267,Tasty Bites,Chennai,62,2.68,988,4.1,02/09/2024,9,2
8268,Tasty Bites,Delhi,60,9.45,366,2.6,22/10/2024,10,22
8269,Spice Hub,Kolkata,22,1.54,405,1.9,27/06/2024,6,27
8270,Tasty Bites,Mumbai,50,14.63,954,1.5,14/09/2024,9,14
8271,Urban Kitchen,Mumbai,20,14.94,105,1.1,05/08/2024,8,5
8272,Urban Kitchen,Bangalore,46,3.09,209,2.7,04/06/2024,6,4
8273,Urban Kitchen,Mumbai,69,6.98,242,2.4,02/11/2024,11,2
8274,Quickeats,Kolkata,41,11.75,766,3.8,29/04/2024,4,29
8275,Tasty Bites,Kolkata,54,14.37,306,4.9,20/09/2024,9,20
8276,Spice Hub,Mumbai,27,13.48,528,1.8,13/10/2024,10,13
8277,Spice Hub,Kolkata,29,4.57,265,2,08/02/2024,2,8
8278,Quickeats,Kolkata,53,2.19,359,2.3,06/07/2024,7,6
8279,Spice Hub,Delhi,45,5.04,551,2.9,29/08/2024,8,29
8280,Urban Kitchen,Chennai,78,7.12,493,3.8,23/03/2024,3,23
8281,Tasty Bites,Kolkata,46,6.04,220,2.4,23/07/2024,7,23
8282,Spice Hub,Kolkata,42,11.83,512,1.4,23/05/2024,5,23
8283,Spice Hub,Bangalore,28,4.61,239,3.9,05/10/2024,10,5
8284,Foodies,Chennai,60,13.02,267,4.2,30/06/2024,6,30
8285,Foodies,Chennai,41,4.16,183,2,20/11/2024,11,20
8286,Foodies,Chennai,31,6.06,520,1.5,12/01/2024,1,12
8287,Tasty Bites,Mumbai,10,7.27,805,3.1,18/10/2024,10,18
8288,Urban Kitchen,Delhi,63,5.08,887,1.8,26/02/2024,2,26
8289,Urban Kitchen,Delhi,29,11.73,367,2.5,02/06/2024,6,2
8290,Urban Kitchen,Bangalore,67,6.73,137,4.1,01/04/2024,4,1
8291,Tasty Bites,Chennai,44,13.42,402,1.9,30/03/2024,3,30
8292,Tasty Bites,Chennai,79,14.49,437,4.2,04/01/2024,1,4
8293,Foodies,Kolkata,79,13.04,853,3.7,08/08/2024,8,8
8294,Spice Hub,Mumbai,70,8.32,429,3,23/05/2024,5,23
8295,Quickeats,Mumbai,72,8.14,298,3.1,22/01/2024,1,22
8296,Quickeats,Bangalore,70,4.02,909,3.5,10/07/2024,7,10
8297,Spice Hub,Delhi,66,9.29,104,1.8,16/04/2024,4,16
8298,Foodies,Chennai,12,14.34,531,1.6,21/11/2024,11,21
8299,Spice Hub,Bangalore,54,2.13,470,3.1,07/08/2024,8,7
8300,Spice Hub,Mumbai,24,11.53,994,3.8,26/08/2024,8,26
8301,Quickeats,Mumbai,26,13.17,966,2.9,06/12/2024,12,6
8302,Foodies,Mumbai,24,14.81,202,1.3,05/08/2024,8,5
8303,Tasty Bites,Chennai,14,5.69,534,4.7,08/02/2024,2,8
8304,Quickeats,Chennai,55,5.98,749,3.8,01/09/2024,9,1
8305,Tasty Bites,Chennai,20,4.22,904,3.5,29/05/2024,5,29
8306,Foodies,Unknown,73,12.05,480,3.6,30/01/2024,1,30
8307,Spice Hub,Delhi,23,2.96,165,2.6,09/06/2024,6,9
8308,Urban Kitchen,Mumbai,48,4.75,678,4.9,13/04/2024,4,13
8309,Urban Kitchen,Mumbai,76,5.13,369,1.5,06/06/2024,6,6
8310,Foodies,Kolkata,64,6.25,146,4,04/11/2024,11,4
8311,Urban Kitchen,Mumbai,51,6.9,464,2.7,13/05/2024,5,13
8312,Tasty Bites,Mumbai,14,8.83,980,4.5,23/02/2024,2,23
8313,Urban Kitchen,Chennai,61,14.28,279,3.9,30/11/2024,11,30
8314,Foodies,Chennai,31,4.46,167,3,05/02/2024,2,5
8315,Foodies,Delhi,53,11.91,214,4.8,14/11/2024,11,14
8316,Tasty Bites,Mumbai,68,10.47,125,4.6,10/05/2024,5,10
8317,Urban Kitchen,Bangalore,34,2.62,658,1.2,08/11/2024,11,8
8318,Urban Kitchen,Mumbai,30,12.35,306,1.8,20/03/2024,3,20
8319,Spice Hub,Mumbai,73,2.27,172,3.7,28/09/2024,9,28
8320,Quickeats,Delhi,77,11.34,358,4.7,29/04/2024,4,29
8321,Foodies,Bangalore,56,11.02,485,2.7,13/05/2024,5,13
8322,Spice Hub,Mumbai,44,10.65,129,1.2,23/07/2024,7,23
8323,Foodies,Bangalore,16,4.87,520,3.6,21/09/2024,9,21
8324,Spice Hub,Chennai,65,9.03,102,1.8,20/08/2024,8,20
8325,Quickeats,Chennai,61,11.66,620,3.2,28/01/2024,1,28
8326,Spice Hub,Bangalore,55,9.93,619,2.5,27/10/2024,10,27
8327,Foodies,Mumbai,18,12.26,620,3.2,27/02/2024,2,27
8328,Urban Kitchen,Bangalore,67,10.63,987,4.7,29/01/2024,1,29
8329,Foodies,Bangalore,32,4.84,500,2.9,16/12/2024,12,16
8330,Tasty Bites,Chennai,12,3.14,763,1.1,08/11/2024,11,8
8331,Tasty Bites,Bangalore,70,9.85,753,3.3,02/02/2024,2,2
8332,Tasty Bites,Kolkata,18,11.64,947,2.3,17/04/2024,4,17
8333,Tasty Bites,Kolkata,62,2.99,373,3,28/09/2024,9,28
8334,Quickeats,Chennai,77,3.45,571,2.9,10/12/2024,12,10
8335,Urban Kitchen,Mumbai,58,1.17,471,4,09/07/2024,7,9
8336,Urban Kitchen,Mumbai,79,8.44,530,4.6,21/03/2024,3,21
8337,Foodies,Chennai,57,8.59,638,2.4,22/03/2024,3,22
8338,Spice Hub,Mumbai,16,8,447,5,05/04/2024,4,5
8339,Foodies,Delhi,40,5.42,170,1.6,25/05/2024,5,25
8340,Foodies,Kolkata,65,6.99,581,3.6,26/02/2024,2,26
8341,Foodies,Delhi,70,11.73,830,1.1,05/08/2024,8,5
8342,Foodies,Delhi,14,3.55,901,1.9,29/08/2024,8,29
8343,Urban Kitchen,Delhi,39,3.82,355,3.5,10/10/2024,10,10
8344,Spice Hub,Chennai,31,10.34,202,1.2,16/06/2024,6,16
8345,Foodies,Delhi,26,13.14,246,1.4,15/05/2024,5,15
8346,Urban Kitchen,Bangalore,19,5.77,769,2.2,20/05/2024,5,20
8347,Foodies,Mumbai,77,14.06,959,3.3,20/06/2024,6,20
8348,Tasty Bites,Chennai,51,1.81,239,1.1,16/02/2024,2,16
8349,Foodies,Bangalore,36,2.66,754,2.9,10/01/2024,1,10
8350,Foodies,Bangalore,16,7.44,720,3.5,23/10/2024,10,23
8351,Quickeats,Kolkata,32,11.13,522,2.6,13/07/2024,7,13
8352,Tasty Bites,Kolkata,17,6.19,970,1.3,25/11/2024,11,25
8353,Spice Hub,Bangalore,17,8.77,931,3.4,15/01/2024,1,15
8354,Foodies,Kolkata,14,1.4,163,3.4,03/08/2024,8,3
8355,Spice Hub,Mumbai,11,7.47,370,3,07/07/2024,7,7
8356,Tasty Bites,Mumbai,60,4.4,797,3.8,09/09/2024,9,9
8357,Foodies,Kolkata,75,8.23,967,1.8,25/11/2024,11,25
8358,Quickeats,Delhi,21,8.36,934,3.7,21/02/2024,2,21
8359,Urban Kitchen,Bangalore,56,11.54,612,1.6,28/02/2024,2,28
8360,Quickeats,Mumbai,64,8.56,106,2.6,24/06/2024,6,24
8361,Quickeats,Kolkata,35,9.6,492,1.3,21/10/2024,10,21
8362,Urban Kitchen,Kolkata,54,8.42,100,4.3,05/05/2024,5,5
8363,Urban Kitchen,Mumbai,71,14.87,360,3.2,11/02/2024,2,11
8364,Urban Kitchen,Mumbai,79,12.08,146,4.9,02/11/2024,11,2
8365,Foodies,Delhi,11,11.58,967,4.8,01/11/2024,11,1
8366,Spice Hub,Kolkata,35,9.78,877,5,13/12/2024,12,13
8367,Spice Hub,Kolkata,23,8.4,101,1.4,26/12/2024,12,26
8368,Urban Kitchen,Chennai,66,5.83,634,3.4,10/09/2024,9,10
8369,Quickeats,Delhi,41,11.98,458,2.6,06/03/2024,3,6
8370,Tasty Bites,Mumbai,71,3.65,576,3.1,27/02/2024,2,27
8371,Urban Kitchen,Mumbai,39,1.51,521,2.2,06/05/2024,5,6
8372,Quickeats,Bangalore,22,10.77,914,1.2,04/01/2024,1,4
8373,Quickeats,Mumbai,49,3.03,695,3.8,22/08/2024,8,22
8374,Foodies,Kolkata,40,13.65,303,4.9,01/02/2024,2,1
8375,Foodies,Mumbai,46,11.79,326,3.1,23/06/2024,6,23
8376,Spice Hub,Kolkata,54,9.43,863,2.3,02/03/2024,3,2
8377,Spice Hub,Kolkata,68,5.39,916,4.8,13/08/2024,8,13
8378,Tasty Bites,Delhi,37,9.93,250,2.5,23/05/2024,5,23
8379,Tasty Bites,Mumbai,70,7.68,346,4.7,18/01/2024,1,18
8380,Tasty Bites,Delhi,28,5.08,917,4.4,07/08/2024,8,7
8381,Tasty Bites,Kolkata,52,14.23,116,3.1,21/08/2024,8,21
8382,Quickeats,Mumbai,68,3.27,403,3.7,22/08/2024,8,22
8383,Quickeats,Mumbai,25,11.55,988,3.8,27/12/2024,12,27
8384,Spice Hub,Delhi,78,12.2,613,3.6,16/11/2024,11,16
8385,Foodies,Delhi,53,14.33,296,1.6,20/03/2024,3,20
8386,Foodies,Kolkata,75,8.69,545,3.8,19/10/2024,10,19
8387,Urban Kitchen,Kolkata,19,8.49,440,3,13/03/2024,3,13
8388,Quickeats,Mumbai,56,13.88,880,3.8,02/12/2024,12,2
8389,Tasty Bites,Mumbai,28,12.22,160,3.2,09/04/2024,4,9
8390,Tasty Bites,Chennai,60,11.69,366,2,12/09/2024,9,12
8391,Urban Kitchen,Chennai,22,12.05,196,4.2,10/11/2024,11,10
8392,Foodies,Bangalore,72,7.9,382,2.6,16/12/2024,12,16
8393,Tasty Bites,Kolkata,25,1.58,346,2.9,10/06/2024,6,10
8394,Foodies,Bangalore,62,3.78,134,1.1,19/10/2024,10,19
8395,Urban Kitchen,Bangalore,44,10,885,2.6,10/06/2024,6,10
8396,Foodies,Delhi,68,6.55,568,1.7,22/12/2024,12,22
8397,Foodies,Delhi,48,9.49,167,2.1,08/05/2024,5,8
8398,Foodies,Chennai,76,8.72,288,2,04/11/2024,11,4
8399,Tasty Bites,Bangalore,70,7.14,140,1.2,09/09/2024,9,9
8400,Spice Hub,Chennai,59,4.29,707,2.8,02/03/2024,3,2
8401,Quickeats,Kolkata,62,11.07,782,3.1,22/05/2024,5,22
8402,Foodies,Mumbai,55,13.73,166,3.3,10/08/2024,8,10
8403,Foodies,Delhi,61,11.78,407,2.8,02/11/2024,11,2
8404,Foodies,Kolkata,38,2.68,218,4.5,14/01/2024,1,14
8405,Spice Hub,Kolkata,14,8.53,952,1.2,29/12/2024,12,29
8406,Urban Kitchen,Delhi,76,12.7,782,3.5,07/04/2024,4,7
8407,Tasty Bites,Delhi,49,9.27,285,4.5,28/02/2024,2,28
8408,Spice Hub,Bangalore,11,7.15,169,1.2,28/06/2024,6,28
8409,Foodies,Chennai,77,4.98,856,3,01/01/2024,1,1
8410,Spice Hub,Kolkata,71,5.63,770,3.4,14/08/2024,8,14
8411,Spice Hub,Bangalore,67,4.39,383,3,24/05/2024,5,24
8412,Spice Hub,Bangalore,78,3.74,718,2,07/11/2024,11,7
8413,Urban Kitchen,Kolkata,67,9.24,647,4.1,12/05/2024,5,12
8414,Quickeats,Kolkata,44,8.13,447,3.3,24/05/2024,5,24
8415,Tasty Bites,Mumbai,23,11.29,294,2.3,30/09/2024,9,30
8416,Urban Kitchen,Chennai,24,5.31,879,4.1,10/12/2024,12,10
8417,Urban Kitchen,Kolkata,15,7.45,583,4,06/11/2024,11,6
8418,Quickeats,Delhi,25,10.53,687,2.4,16/02/2024,2,16
8419,Urban Kitchen,Mumbai,55,14.49,379,3,26/07/2024,7,26
8420,Spice Hub,Chennai,72,5.88,932,3.7,26/08/2024,8,26
8421,Spice Hub,Unknown,21,5.17,447,2.4,29/08/2024,8,29
8422,Foodies,Delhi,50,7.29,691,3.5,13/04/2024,4,13
8423,Urban Kitchen,Chennai,28,11.13,577,2,03/10/2024,10,3
8424,Foodies,Mumbai,11,14.46,197,2.2,05/06/2024,6,5
8425,Tasty Bites,Delhi,29,8.51,381,2.2,06/07/2024,7,6
8426,Spice Hub,Bangalore,18,12.37,729,4.7,22/06/2024,6,22
8427,Tasty Bites,Chennai,30,7.5,518,4.3,09/04/2024,4,9
8428,Quickeats,Chennai,17,1.56,322,3.3,10/01/2024,1,10
8429,Spice Hub,Kolkata,48,13.52,351,3.3,24/03/2024,3,24
8430,Tasty Bites,Mumbai,46,5.06,179,1.2,22/02/2024,2,22
8431,Quickeats,Bangalore,38,2.94,925,3.6,06/05/2024,5,6
8432,Tasty Bites,Bangalore,44,14.95,781,2.3,14/05/2024,5,14
8433,Quickeats,Kolkata,47,5.86,512,3.4,12/10/2024,10,12
8434,Quickeats,Delhi,44,2.91,768,4.4,14/12/2024,12,14
8435,Spice Hub,Delhi,77,5.36,492,1.2,24/02/2024,2,24
8436,Foodies,Bangalore,12,8.19,433,3.4,31/08/2024,8,31
8437,Quickeats,Mumbai,21,2.23,988,3.3,05/03/2024,3,5
8438,Quickeats,Delhi,41,5.94,427,1.8,21/01/2024,1,21
8439,Spice Hub,Chennai,56,10.36,101,3.6,19/09/2024,9,19
8440,Foodies,Kolkata,72,13.82,302,3.2,26/10/2024,10,26
8441,Urban Kitchen,Mumbai,35,6.56,357,4.1,19/11/2024,11,19
8442,Urban Kitchen,Delhi,52,8.9,862,1.4,24/12/2024,12,24
8443,Foodies,Bangalore,53,9.9,466,2.8,04/09/2024,9,4
8444,Tasty Bites,Kolkata,47,1.99,245,5,22/05/2024,5,22
8445,Spice Hub,Delhi,38,5.79,936,3.8,07/04/2024,4,7
8446,Foodies,Bangalore,64,10.58,477,3.7,02/01/2024,1,2
8447,Urban Kitchen,Delhi,61,11.3,540,2.3,22/12/2024,12,22
8448,Quickeats,Kolkata,28,5.98,554,1.4,10/05/2024,5,10
8449,Urban Kitchen,Chennai,44,1.09,506,4.8,24/06/2024,6,24
8450,Quickeats,Chennai,57,1.1,886,1.4,16/02/2024,2,16
8451,Spice Hub,Bangalore,69,8.53,118,5,28/08/2024,8,28
8452,Quickeats,Chennai,40,8.72,979,1.5,21/12/2024,12,21
8453,Foodies,Kolkata,12,8.78,532,1.7,27/01/2024,1,27
8454,Quickeats,Bangalore,44,11.1,528,2.2,05/02/2024,2,5
8455,Tasty Bites,Delhi,61,13.9,351,3,04/12/2024,12,4
8456,Foodies,Mumbai,60,14.86,895,4.2,19/12/2024,12,19
8457,Spice Hub,Delhi,65,10.81,942,4.9,01/12/2024,12,1
8458,Foodies,Kolkata,30,8.2,661,2.4,28/06/2024,6,28
8459,Tasty Bites,Bangalore,10,2.97,922,1.1,20/02/2024,2,20
8460,Spice Hub,Delhi,62,6.38,748,3.5,07/12/2024,12,7
8461,Urban Kitchen,Bangalore,15,9.01,837,3.8,08/06/2024,6,8
8462,Tasty Bites,Chennai,71,15,320,2.6,14/09/2024,9,14
8463,Spice Hub,Mumbai,56,2.78,212,1.7,17/01/2024,1,17
8464,Quickeats,Kolkata,59,12.1,248,2.2,05/10/2024,10,5
8465,Foodies,Delhi,40,14.99,659,3.6,20/06/2024,6,20
8466,Spice Hub,Mumbai,73,12.27,157,3,28/10/2024,10,28
8467,Foodies,Kolkata,38,11.74,296,4,23/02/2024,2,23
8468,Quickeats,Kolkata,24,4.62,836,1.9,13/01/2024,1,13
8469,Spice Hub,Chennai,67,1.05,748,4.4,20/07/2024,7,20
8470,Urban Kitchen,Bangalore,32,4.16,806,1.6,22/11/2024,11,22
8471,Tasty Bites,Bangalore,47,12.06,817,2.3,02/09/2024,9,2
8472,Spice Hub,Mumbai,50,2.5,117,3.4,27/09/2024,9,27
